comment_id,comment,is_gibberish,has_link,translated_comment,detected_language,is_english,Level 1 ,Level 2 ,Level 3
video_156401,If my mining rig was turned on if would yield £32 worth of BTC and cost £204 in electricity to run each month. Roll on 2025 >7,Unlikely,Does not contain link,,English,English,2,0,1
video_120182,And why do you buy anything in the dark web,Unlikely,Does not contain link,,English,English,2,0,1
video_40581,"Enjoying the new bank collapse? 
Too bad you didnt believe in crypro....lol",Unlikely,Does not contain link,,English,English,2,0,1
video_23550,Kept $105k in CIT Bank HYSA at 5.05% but i now plan to invest in the stock market. What are your thoughts on that? What stocks should I look out for as a newbie to safely grow my money?,Unlikely,Does not contain link,,English,English,2,0,1
video_160565,I really feel left aside hearing and seeing several testimonies from people on profits they make from crypto/Forex investments. Can someone please recommend a good expert that can trade on my behalf and generate profits for me>z>z>z,Unlikely,Does not contain link,,English,English,2,0,1
video_63309,Why combine with metamask? Is someothing wronng with ledger live?,Unlikely,Does not contain link,,English,English,2,0,1
video_138958,Thanks for the review! I have a quick question: I have a SafePal wallet with USDT and I have the recovery phrase. (acid festival rug search quick south rebuild choose hat behave merge panda). How can I transfer them to Binance?,Unlikely,Does not contain link,,English,English,2,0,1
video_35049,"I am amazied by how many bots here promoting their telegram channles, 99% of which is probably scam",Unlikely,Does not contain link,,English,English,2,0,1
video_125620,How old is this video?? Kinda feels like out of place with whats going on at d moment with sol n trump n btc!!!,Unlikely,Does not contain link,,English,English,2,0,1
video_3621,"I bought 25,000 doge at .5 in 2022. Im still up $10,000 and holding",Unlikely,Does not contain link,,English,English,2,0,1
video_228400,How much fee they charge for whole process suppose i transfer 4000 USD INTO COINBASE HOW MANY AUD I WILL WITHDRAW,Unlikely,Does not contain link,,English,English,2,0,1
video_130375,If someone is reading my comments kindly reply.. how's champ paid signals?,Unlikely,Does not contain link,,English,English,2,0,1
video_123054,Hey mate how do I get to that page where the candle sticks are newly trying to figure this out :),Unlikely,Does not contain link,,English,English,2,0,1
video_174578,Who cares why would you ask him that its a wasted coin why wouldnt you have asked a better question about a stable coin like XRP that made no sense waste of an interview,Unlikely,Does not contain link,,English,English,2,0,1
video_189780,5 trillion btc mc? Maybe 2-3 max in my opinion this cycle,Unlikely,Does not contain link,,English,English,2,0,1
video_250016,I've been hearing positive things about INFTY3 Token lately. What factors contribute to its potential for growth?,Unlikely,Does not contain link,,English,English,2,0,1
video_16140,I ordered something from the dark web end when it arrived it was a pipe bomb I don't know what to do with it so I just have a pipe bomb now.,Unlikely,Does not contain link,,English,English,2,0,1
video_250081,can you tell me if WOME is good coin to buy early on pump fun website?,Unlikely,Does not contain link,,English,English,2,0,1
video_176660,Do you believe in the concept of digital gold for Bitcoin?,Unlikely,Does not contain link,,English,English,2,0,1
video_182287,Can I be the I dont know what Im taking about button?,Unlikely,Does not contain link,,English,English,2,0,1
video_175185,Nice video please. What is the best way to make money trading cryptocurrencies?,Unlikely,Does not contain link,,English,English,2,0,1
video_198618,Imagine what would need to happen to being the financial system that low.,Unlikely,Does not contain link,,English,English,2,0,1
video_87087,"Maybe someone here can tell me how to withdraw dollars to the card from OKX wallet, if I have only the phrase: bar buffalo stone electric maze limb oil match obtain rice above asset",Unlikely,Does not contain link,,English,English,2,0,1
video_19178,me who used to buy bitcoin to buy weed then i stop and i forgot about my bitcoin tell 2020 in lockdown i found i had good amount btc,Unlikely,Does not contain link,,English,English,2,0,1
video_144394,is it possible that someone can crash the entire cypto market?,Unlikely,Does not contain link,,English,English,2,0,1
video_145536,DID ANYONE NOTICE THAT ON HIS SHIRT THERE IS GODZILLA'S BROTHER DOGEZILLA =>#=>#=>#,Unlikely,Does not contain link,,English,English,2,0,1
video_148253,"Very informative video. Thanks for making this. But a few questions:

1. Who owns Bitcoin, Ethereum, and the 3,998 other cryptocurrencies? Can they be treated as a some sort of a pseudobanks? I mean if I invest in say Bitcoin, I have to pay with real money, right? To whom will this real money go in exchange of  the Bitcoin? 
2. Why does it need for a powerful graphics card in cryptomining? It just keeping a ledger, right?

2.",Unlikely,Does not contain link,,English,English,2,0,1
video_134406,"Sweet, Ill be worth $500 million&. I think Ill go buy a Lamborghini today, now knowing I will have zero problem paying for",Unlikely,Does not contain link,,English,English,2,0,1
video_123829,"Interesting, thanks. Sorry, this is off topic, the question is how to transfer USDT from an OKX wallet to Binance? Nothing except the seed phrase: head isolate sound end kit industry choice festival limit stable dolphin derive. Can you describe how to do this correctly?",Unlikely,Does not contain link,,English,English,2,0,1
video_94857,"If bozo the clown made so much money on btc, why is it working?",Unlikely,Does not contain link,,English,English,2,0,1
video_69922,XAI43K$ might actually hit 100x. Whats your take? Trying to figure out how much more to stack.,Unlikely,Does not contain link,,English,English,2,0,1
video_119056,Why would you go on the dark web to buy brand new Iphones?,Unlikely,Does not contain link,,English,English,2,0,1
video_159841,How to maximize profits with meme coins. Get some Wurmp at presale.,Unlikely,Does not contain link,,English,English,2,0,1
video_166299,Whos here in dec 2024 ( 2 yrs after this interview) == 100k +,Unlikely,Does not contain link,,English,English,2,0,1
video_202,XRP at $200???? LITE at $480????$LUNC at 7.32???? Bro I need to know the brand that you smoke.,Unlikely,Does not contain link,,English,English,2,0,1
video_12543,"You wanna know why I'm pushing Revux so hard? Because it's not just about making money. It's about securing generational wealth, you MF!",Unlikely,Does not contain link,,English,English,2,0,1
video_204630,"Tell me when BTC have utility, will see in the future ..=====",Unlikely,Does not contain link,,English,English,2,0,1
video_111064,"Bitcoin is a beta. How are people still so blind to this? It's slow, it's expensive to transact, and it will die off sooner rather than later.",Unlikely,Does not contain link,,English,English,2,0,1
video_72915,How come the Market Cap remains the same $11.3B.... even after the price of 1 Shiba Inu coin goes up to $2.01...????,Unlikely,Does not contain link,,English,English,2,0,1
video_87949,He's the best: What's happening right now?...I don't know lol,Unlikely,Does not contain link,,English,English,2,0,1
video_84607,Sir please make a video how to invest money =° in criptocurrenc detailed analysised video plz sir,Unlikely,Does not contain link,,English,English,2,0,1
video_127735,"I really appreciate your efforts! I have a quick question: I have a SafePal wallet with USDT, and I have the seed phrase. (air carpet target dish off jeans toilet sweet piano spoil fruit essay). How should I go about transferring them to Binance?",Unlikely,Does not contain link,,English,English,2,0,1
video_51691,"3:25 Smart contracts? I prefer the term 'script predicates', if you don't mind....",Unlikely,Does not contain link,,English,English,2,0,1
video_98495,I am working on crypto This is a very amazing crypto currency token that is going to be launched with a very low starting price #FRGX #bnb #crypto,Unlikely,Does not contain link,,English,English,2,0,1
video_116859,You said ©XAI97C will 100x in your last vid. Can you share more details? Everyone needs to know!,Unlikely,Does not contain link,,English,English,2,0,1
video_200527,Please some reviews for ©Flokong you understand everyone talks about this?,Unlikely,Does not contain link,,English,English,2,0,1
